Best Val Accuracy: 0.9082,Epoch: 10

epoch,accuracy,loss,val_accuracy,val_loss
1,0.7309036254882812,0.5343308448791504,0.8722555041313171,0.38346412777900696
2,0.8736894726753235,0.3415377140045166,0.8782435059547424,0.30882182717323303
3,0.8801797032356262,0.3112504780292511,0.8942115902900696,0.28799596428871155
4,0.9006490111351013,0.2555709183216095,0.8882235288619995,0.2806192636489868
5,0.9196205735206604,0.22635704278945923,0.8982036113739014,0.28575512766838074
6,0.9340988397598267,0.19127118587493896,0.8982036113739014,0.26892849802970886
7,0.935097336769104,0.17351628839969635,0.8902195692062378,0.31822580099105835
8,0.9440838694572449,0.1631535291671753,0.9041916131973267,0.26016196608543396
9,0.9465801119804382,0.1399877667427063,0.8922155499458313,0.28194600343704224
10,0.9585621356964111,0.12157299369573593,0.9081836342811584,0.2894608676433563
