Best Val Accuracy: 0.9042,Epoch: 10

epoch,accuracy,loss,val_accuracy,val_loss
1,0.7338991761207581,0.5448043942451477,0.8363273739814758,0.40705782175064087
2,0.8397403955459595,0.3909219801425934,0.8542914390563965,0.34455129504203796
3,0.8602097034454346,0.345106840133667,0.8742514848709106,0.32488813996315
4,0.8871692419052124,0.2890883684158325,0.8522953987121582,0.3407423496246338
5,0.8961557745933533,0.28143373131752014,0.8762475252151489,0.31186792254447937
6,0.9076385498046875,0.24616441130638123,0.8802395462989807,0.30183637142181396
7,0.9196205735206604,0.21901999413967133,0.886227548122406,0.2966042757034302
8,0.930604100227356,0.20071406662464142,0.9001995921134949,0.2850211560726166
9,0.9286071062088013,0.18131700158119202,0.8902195692062378,0.30717796087265015
10,0.9460808634757996,0.1575230360031128,0.9041916131973267,0.29525795578956604
