Best Val Accuracy: 0.8703,Epoch: 9

epoch,accuracy,loss,val_accuracy,val_loss
1,0.599600613117218,0.7100542187690735,0.6487026214599609,0.6324681639671326
2,0.7234148979187012,0.5324885249137878,0.7345309257507324,0.4927261173725128
3,0.7698452472686768,0.4772765338420868,0.8343313336372375,0.4198204576969147
4,0.7978032827377319,0.4459208846092224,0.832335352897644,0.4060468375682831
5,0.8227658271789551,0.40817853808403015,0.832335352897644,0.3999444842338562
6,0.8302546143531799,0.38581329584121704,0.8542914390563965,0.3833254277706146
7,0.8437343835830688,0.3670976459980011,0.7744510769844055,0.4973398447036743
8,0.8587119579315186,0.347366601228714,0.8622754216194153,0.3622220754623413
9,0.8716924786567688,0.3282511234283447,0.8702594637870789,0.3531154990196228
10,0.8841737508773804,0.3010188639163971,0.8662674427032471,0.33975377678871155
