Best Val Accuracy: 0.9240,Epoch: 78

epoch,accuracy,loss,val_accuracy,val_loss
1,0.5605000257492065,0.6841183304786682,0.5540000200271606,0.6778436303138733
2,0.5820000171661377,0.6560544371604919,0.5759999752044678,0.6719599962234497
3,0.6340000033378601,0.6254363656044006,0.6859999895095825,0.6318727135658264
4,0.6600000262260437,0.6125196814537048,0.6700000166893005,0.6245847344398499
5,0.6725000143051147,0.5937703251838684,0.6639999747276306,0.6276191473007202
6,0.7059999704360962,0.5745676755905151,0.6940000057220459,0.6081340312957764
7,0.7120000123977661,0.5604051947593689,0.656000018119812,0.6308915615081787
8,0.734000027179718,0.5491927862167358,0.7020000219345093,0.6014683246612549
9,0.7369999885559082,0.5359550714492798,0.6140000224113464,0.7757878303527832
10,0.734499990940094,0.53838711977005,0.7260000109672546,0.5879625678062439
11,0.7570000290870667,0.5125538110733032,0.7379999756813049,0.5797677040100098
12,0.7774999737739563,0.49942830204963684,0.5979999899864197,0.8407896161079407
13,0.7875000238418579,0.49662458896636963,0.6959999799728394,0.5884231328964233
14,0.8109999895095825,0.4755614399909973,0.8140000104904175,0.5069606900215149
15,0.8230000138282776,0.44155922532081604,0.8320000171661377,0.4902995526790619
16,0.8119999766349792,0.44720372557640076,0.7419999837875366,0.5325345993041992
17,0.8500000238418579,0.4236201345920563,0.8019999861717224,0.4775364100933075
18,0.8450000286102295,0.411727637052536,0.843999981880188,0.4545460641384125
19,0.8560000061988831,0.3901926279067993,0.7239999771118164,0.7037151455879211
20,0.8610000014305115,0.3813285529613495,0.8640000224113464,0.43913090229034424
21,0.8684999942779541,0.37245744466781616,0.8619999885559082,0.4597477316856384
22,0.8740000128746033,0.35697823762893677,0.8759999871253967,0.4114590287208557
23,0.8849999904632568,0.3405102789402008,0.8519999980926514,0.40538060665130615
24,0.8744999766349792,0.3597128987312317,0.8859999775886536,0.407268762588501
25,0.8815000057220459,0.3397650420665741,0.8859999775886536,0.39559993147850037
26,0.8855000138282776,0.3276672661304474,0.878000020980835,0.38008737564086914
