Best Val Accuracy: 0.8300,Epoch: 20

epoch,accuracy,loss,val_accuracy,val_loss
1,0.6570000052452087,0.6259604692459106,0.6959999799728394,0.5879601836204529
2,0.7160000205039978,0.5682091116905212,0.7020000219345093,0.5933132171630859
3,0.7285000085830688,0.5559419393539429,0.7200000286102295,0.5809386372566223
4,0.7369999885559082,0.5307955145835876,0.722000002861023,0.5753074884414673
5,0.7565000057220459,0.5247541666030884,0.6000000238418579,0.6670252680778503
6,0.7674999833106995,0.515781819820404,0.722000002861023,0.5961334109306335
7,0.7609999775886536,0.4960727095603943,0.75,0.5370807647705078
8,0.7754999995231628,0.4890916645526886,0.7720000147819519,0.5282865762710571
9,0.7885000109672546,0.47000500559806824,0.7699999809265137,0.5166149735450745
10,0.7739999890327454,0.4815521538257599,0.7200000286102295,0.5408282279968262
11,0.7850000262260437,0.4627430737018585,0.75,0.5551547408103943
12,0.7870000004768372,0.46316707134246826,0.7839999794960022,0.5058686137199402
13,0.8165000081062317,0.42639675736427307,0.765999972820282,0.4945788085460663
14,0.8220000267028809,0.4224480390548706,0.7519999742507935,0.5658999085426331
15,0.8125,0.43068379163742065,0.8199999928474426,0.47116339206695557
16,0.8080000281333923,0.4328257143497467,0.7400000095367432,0.5088469386100769
17,0.8374999761581421,0.39293745160102844,0.7960000038146973,0.4557873010635376
18,0.8389999866485596,0.3982686698436737,0.8240000009536743,0.4423404037952423
19,0.8274999856948853,0.39454737305641174,0.8199999928474426,0.4486605226993561
20,0.8529999852180481,0.37175068259239197,0.8299999833106995,0.45614904165267944
