Best Val Accuracy: 0.9162,Epoch: 10

epoch,accuracy,loss,val_accuracy,val_loss
1,0.717923104763031,0.5630346536636353,0.8283433318138123,0.40525954961776733
2,0.850723922252655,0.3691113591194153,0.8682634830474854,0.32268282771110535
3,0.8716924786567688,0.3153940737247467,0.8842315077781677,0.3075714409351349
4,0.898152768611908,0.271520733833313,0.8383233547210693,0.36131349205970764
5,0.915626585483551,0.233358696103096,0.8922155499458313,0.26709702610969543
6,0.9236145615577698,0.20726528763771057,0.8962075710296631,0.2601427733898163
7,0.9355965852737427,0.17583845555782318,0.9021956324577332,0.2519178092479706
8,0.9415876269340515,0.157199427485466,0.910179615020752,0.2523701786994934
9,0.9605591893196106,0.12522031366825104,0.9141716361045837,0.2614701986312866
10,0.963055431842804,0.11161293834447861,0.916167676448822,0.2523493468761444
