Best Val Accuracy: 0.8922,Epoch: 9

epoch,accuracy,loss,val_accuracy,val_loss
1,0.7398901581764221,0.5232079029083252,0.7385229468345642,0.5236262679100037
2,0.852221667766571,0.3730793297290802,0.8702594637870789,0.34506160020828247
3,0.8876684904098511,0.29747292399406433,0.8682634830474854,0.3422839939594269
4,0.9036445617675781,0.26851412653923035,0.8602794408798218,0.34819546341896057
5,0.9181228280067444,0.21913202106952667,0.8822355270385742,0.29423701763153076
6,0.9261108040809631,0.20231999456882477,0.8742514848709106,0.33703160285949707
7,0.9370943307876587,0.16587181389331818,0.8343313336372375,0.44493281841278076
8,0.9266101121902466,0.19327794015407562,0.8902195692062378,0.305414080619812
9,0.9450823664665222,0.1465686708688736,0.8922155499458313,0.30612316727638245
10,0.9560658931732178,0.12466282397508621,0.8782435059547424,0.33242371678352356
