Best Val Accuracy: 0.9202,Epoch: 10

epoch,accuracy,loss,val_accuracy,val_loss
1,0.6994508504867554,0.560289204120636,0.8542914390563965,0.4029218852519989
2,0.8666999340057373,0.3451848328113556,0.8542914390563965,0.3574676811695099
3,0.8991512656211853,0.2757869064807892,0.8902195692062378,0.2752641439437866
4,0.9021467566490173,0.25513026118278503,0.8762475252151489,0.32130494713783264
5,0.9226160645484924,0.21603164076805115,0.916167676448822,0.25174346566200256
6,0.9390913844108582,0.17000442743301392,0.910179615020752,0.2313098907470703
7,0.9450823664665222,0.1635536253452301,0.8962075710296631,0.3123576045036316
8,0.9410883784294128,0.15127967298030853,0.8782435059547424,0.2972067594528198
9,0.9585621356964111,0.122673399746418,0.9121756553649902,0.23506826162338257
10,0.9730404615402222,0.09267939627170563,0.9201596975326538,0.24868759512901306
