Best Val Accuracy: 0.8663,Epoch: 41

epoch,accuracy,loss,val_accuracy,val_loss,learning_rate
1,0.5956065654754639,0.67513108253479,0.6147704720497131,0.6536097526550293,0.0010000000474974513
2,0.6540189981460571,0.6208028197288513,0.7065868377685547,0.5715785622596741,0.0010000000474974513
3,0.7358961701393127,0.5103399753570557,0.7644710540771484,0.49078643321990967,0.0010000000474974513
4,0.7788317799568176,0.4537460207939148,0.802395224571228,0.4651947021484375,0.0010000000474974513
5,0.7988017797470093,0.42388415336608887,0.8143712282180786,0.4425216019153595,0.0010000000474974513
6,0.8212680816650391,0.40208157896995544,0.8243513107299805,0.4291529357433319,0.0010000000474974513
7,0.818272590637207,0.39982402324676514,0.8303393125534058,0.4228387176990509,0.0010000000474974513
8,0.833250105381012,0.3830091953277588,0.8283433318138123,0.4132552742958069,0.0010000000474974513
9,0.8352471590042114,0.3848564922809601,0.8303393125534058,0.41804128885269165,0.0010000000474974513
10,0.8372441530227661,0.36702850461006165,0.8303393125534058,0.40176576375961304,0.0010000000474974513
11,0.8327508568763733,0.3600066900253296,0.796407163143158,0.4262823462486267,0.0010000000474974513
12,0.8372441530227661,0.3585323095321655,0.8303393125534058,0.40576454997062683,0.0010000000474974513
13,0.8392411470413208,0.35152971744537354,0.8423153758049011,0.3853623569011688,0.0010000000474974513
14,0.8502246737480164,0.34141427278518677,0.8522953987121582,0.38706740736961365,0.0010000000474974513
15,0.8517224192619324,0.33959224820137024,0.8443113565444946,0.39403805136680603,0.0010000000474974513
16,0.8497254252433777,0.34184759855270386,0.8542914390563965,0.377573162317276,0.0010000000474974513
17,0.8582127094268799,0.329870343208313,0.8443113565444946,0.37087127566337585,0.0010000000474974513
18,0.849226176738739,0.32983145117759705,0.8423153758049011,0.3752788007259369,0.0010000000474974513
19,0.8597104549407959,0.3267056941986084,0.8542914390563965,0.36273595690727234,0.0010000000474974513
20,0.8537194132804871,0.3231978416442871,0.8522953987121582,0.3665168285369873,0.0010000000474974513
21,0.8597104549407959,0.325499027967453,0.8522953987121582,0.36070525646209717,0.0010000000474974513
22,0.8666999340057373,0.31484416127204895,0.8502994179725647,0.36255866289138794,0.0010000000474974513
23,0.8666999340057373,0.3112281858921051,0.8582834601402283,0.3616659343242645,0.0010000000474974513
24,0.8706939816474915,0.3129771649837494,0.8542914390563965,0.3649144470691681,0.0010000000474974513
25,0.8711932301521301,0.300336092710495,0.8522953987121582,0.36254507303237915,0.0005000000237487257
26,0.8726909756660461,0.3029972314834595,0.8602794408798218,0.3538413941860199,0.0005000000237487257
27,0.8716924786567688,0.2988714575767517,0.8582834601402283,0.3482412099838257,0.0005000000237487257
28,0.8726909756660461,0.29836517572402954,0.8522953987121582,0.3503117263317108,0.0005000000237487257
29,0.8781827092170715,0.29478952288627625,0.85628741979599,0.3474581241607666,0.0005000000237487257
30,0.8736894726753235,0.295480340719223,0.85628741979599,0.3493731617927551,0.0005000000237487257
31,0.8796804547309875,0.29701003432273865,0.8522953987121582,0.3509082794189453,0.0005000000237487257
32,0.8736894726753235,0.2903324365615845,0.8542914390563965,0.3511303663253784,0.0005000000237487257
33,0.8736894726753235,0.2918539047241211,0.8582834601402283,0.34691527485847473,0.0002500000118743628
34,0.8756864666938782,0.28822895884513855,0.8642714619636536,0.34553444385528564,0.0002500000118743628
35,0.8806789517402649,0.2871764004230499,0.8642714619636536,0.3448445498943329,0.0002500000118743628
36,0.8801797032356262,0.2884635627269745,0.8582834601402283,0.3438575863838196,0.0002500000118743628
37,0.8811782598495483,0.286332368850708,0.8582834601402283,0.3418136537075043,0.0002500000118743628
38,0.8841737508773804,0.28510579466819763,0.8622754216194153,0.344585120677948,0.0002500000118743628
39,0.883175253868103,0.28363242745399475,0.8582834601402283,0.3410998582839966,0.0002500000118743628
40,0.8821767568588257,0.2852703332901001,0.8642714619636536,0.3412652313709259,0.0002500000118743628
41,0.8826760053634644,0.28219354152679443,0.8662674427032471,0.34266552329063416,0.0002500000118743628
42,0.883175253868103,0.2812686264514923,0.8582834601402283,0.3410739004611969,0.0002500000118743628
43,0.881677508354187,0.28075265884399414,0.8582834601402283,0.34064048528671265,0.0001250000059371814
44,0.8876684904098511,0.2793808579444885,0.8602794408798218,0.339812308549881,0.0001250000059371814
45,0.8876684904098511,0.2796136140823364,0.8622754216194153,0.3406861126422882,0.0001250000059371814
46,0.8836745023727417,0.27936258912086487,0.8662674427032471,0.3407745659351349,0.0001250000059371814
47,0.8841737508773804,0.2785060703754425,0.8642714619636536,0.3410769999027252,0.0001250000059371814
48,0.8896654844284058,0.2774168848991394,0.8662674427032471,0.3399082124233246,6.25000029685907e-05
49,0.8881677389144897,0.2778077721595764,0.8622754216194153,0.33937618136405945,6.25000029685907e-05
50,0.884672999382019,0.2777528762817383,0.8622754216194153,0.3394532799720764,6.25000029685907e-05
51,0.8891662359237671,0.2774122953414917,0.8642714619636536,0.34041354060173035,6.25000029685907e-05
52,0.8881677389144897,0.2773362100124359,0.8582834601402283,0.33920159935951233,6.25000029685907e-05
53,0.8881677389144897,0.2771519720554352,0.8582834601402283,0.3394859731197357,6.25000029685907e-05
54,0.8861707448959351,0.2765386402606964,0.8642714619636536,0.3391990661621094,6.25000029685907e-05
55,0.8881677389144897,0.2764921188354492,0.8622754216194153,0.3391069769859314,6.25000029685907e-05
56,0.8866699934005737,0.27586910128593445,0.8622754216194153,0.3389725685119629,3.125000148429535e-05
57,0.8871692419052124,0.27584508061408997,0.8622754216194153,0.33889225125312805,3.125000148429535e-05
58,0.8881677389144897,0.27574315667152405,0.8642714619636536,0.3394828140735626,3.125000148429535e-05
59,0.8881677389144897,0.2762329876422882,0.8622754216194153,0.33905845880508423,3.125000148429535e-05
60,0.8886669874191284,0.2753325402736664,0.8622754216194153,0.33904537558555603,1.5625000742147677e-05
61,0.8876684904098511,0.27538105845451355,0.8602794408798218,0.3388829827308655,1.5625000742147677e-05
62,0.8891662359237671,0.2755032777786255,0.8642714619636536,0.33898407220840454,1.5625000742147677e-05
63,0.8876684904098511,0.2752050757408142,0.8622754216194153,0.3388611078262329,7.812500371073838e-06
64,0.8881677389144897,0.27509331703186035,0.8622754216194153,0.33885452151298523,7.812500371073838e-06
65,0.8881677389144897,0.2750805616378784,0.8602794408798218,0.3388209640979767,7.812500371073838e-06
66,0.8886669874191284,0.27508196234703064,0.8602794408798218,0.33872953057289124,7.812500371073838e-06
67,0.8891662359237671,0.2750300168991089,0.8602794408798218,0.33873215317726135,7.812500371073838e-06
68,0.8881677389144897,0.2751067578792572,0.8622754216194153,0.338842511177063,7.812500371073838e-06
69,0.8881677389144897,0.2750128209590912,0.8602794408798218,0.33871859312057495,7.812500371073838e-06
70,0.8881677389144897,0.2748957872390747,0.8602794408798218,0.3387051522731781,3.906250185536919e-06
71,0.8876684904098511,0.2749423384666443,0.8602794408798218,0.33873113989830017,3.906250185536919e-06
72,0.8871692419052124,0.2749004364013672,0.8602794408798218,0.33874356746673584,3.906250185536919e-06
73,0.8881677389144897,0.27484801411628723,0.8602794408798218,0.33873361349105835,1.9531250927684596e-06
74,0.8876684904098511,0.27484506368637085,0.8602794408798218,0.3387199640274048,1.9531250927684596e-06
75,0.8876684904098511,0.27487125992774963,0.8602794408798218,0.33874961733818054,1.9531250927684596e-06
