Best Val Accuracy: 0.8940,Epoch: 29

epoch,accuracy,loss,val_accuracy,val_loss
1,0.5995000004768372,0.6524859070777893,0.6399999856948853,0.6349955201148987
2,0.6899999976158142,0.597410261631012,0.6819999814033508,0.6089504957199097
3,0.734499990940094,0.573204755783081,0.6359999775886536,0.6246361136436462
4,0.7260000109672546,0.5501431822776794,0.6679999828338623,0.6060035228729248
5,0.6995000243186951,0.5700587630271912,0.6880000233650208,0.6261318325996399
6,0.737500011920929,0.5358794927597046,0.7260000109672546,0.5590543746948242
7,0.7570000290870667,0.5098741054534912,0.6460000276565552,0.6183711886405945
8,0.7639999985694885,0.49475395679473877,0.7300000190734863,0.5231223702430725
9,0.765500009059906,0.48351237177848816,0.7080000042915344,0.5970758199691772
10,0.7885000109672546,0.457063764333725,0.7900000214576721,0.4890027344226837
11,0.800000011920929,0.42665722966194153,0.7979999780654907,0.48994773626327515
12,0.8019999861717224,0.43781667947769165,0.8100000023841858,0.47764623165130615
13,0.8199999928474426,0.4076065123081207,0.7799999713897705,0.5428451895713806
14,0.8209999799728394,0.4133807122707367,0.8299999833106995,0.44872379302978516
15,0.8450000286102295,0.37625598907470703,0.8420000076293945,0.4277939796447754
16,0.8554999828338623,0.363176554441452,0.8519999980926514,0.4273686408996582
17,0.8585000038146973,0.35340559482574463,0.7360000014305115,0.5045788288116455
18,0.8460000157356262,0.36941859126091003,0.8339999914169312,0.44306522607803345
19,0.8569999933242798,0.3578437864780426,0.8460000157356262,0.41978803277015686
20,0.8895000219345093,0.32377657294273376,0.871999979019165,0.3878155052661896
21,0.8774999976158142,0.325340211391449,0.8619999885559082,0.38521280884742737
22,0.8784999847412109,0.32571059465408325,0.8320000171661377,0.4141022562980652
23,0.8920000195503235,0.29310110211372375,0.8640000224113464,0.3718373775482178
24,0.8980000019073486,0.28906646370887756,0.8880000114440918,0.3907115161418915
25,0.890999972820282,0.30017179250717163,0.8799999952316284,0.3995063900947571
26,0.8974999785423279,0.2831195890903473,0.8799999952316284,0.3555922210216522
27,0.9160000085830688,0.260087251663208,0.8619999885559082,0.4153307378292084
28,0.9104999899864197,0.2553497552871704,0.8759999871253967,0.3498212695121765
29,0.9024999737739563,0.2652257978916168,0.8939999938011169,0.337984561920166
30,0.902999997138977,0.2608436644077301,0.8880000114440918,0.38228839635849
