Best Val Accuracy: 0.8263,Epoch: 10

epoch,accuracy,loss,val_accuracy,val_loss
1,0.6135796308517456,0.6723529100418091,0.6147704720497131,0.653895378112793
2,0.6764853000640869,0.6016879677772522,0.7784430980682373,0.48233410716056824
3,0.7673490047454834,0.5026130676269531,0.7824351191520691,0.44895926117897034
4,0.7783324718475342,0.48272284865379333,0.7904191613197327,0.444882869720459
5,0.7938092947006226,0.4629649519920349,0.8083832263946533,0.42036139965057373
6,0.7973040342330933,0.4479140341281891,0.8103792667388916,0.43047499656677246
7,0.8082875609397888,0.4356718361377716,0.8083832263946533,0.40764209628105164
8,0.8042935729026794,0.4428198039531708,0.8223552703857422,0.414697527885437
9,0.8032950758934021,0.4329594671726227,0.8223552703857422,0.4139867126941681
10,0.8087868094444275,0.4200618863105774,0.826347291469574,0.4019463062286377
