Best Val Accuracy: 0.8144,Epoch: 10

epoch,accuracy,loss,val_accuracy,val_loss
1,0.6235646605491638,0.6455403566360474,0.6427145600318909,0.6492813229560852
2,0.6864702701568604,0.5941023230552673,0.6966068148612976,0.6045840978622437
3,0.6929605603218079,0.5958842635154724,0.6107784509658813,0.660061776638031
4,0.6585122346878052,0.6024565696716309,0.7045907974243164,0.5960740447044373
5,0.717923104763031,0.5668814182281494,0.6726546883583069,0.6535152196884155
6,0.7353969216346741,0.5485048294067383,0.7704590559005737,0.5550251007080078
7,0.7528706789016724,0.5362078547477722,0.7325349450111389,0.5579482316970825
8,0.7568647265434265,0.5148229598999023,0.7245509028434753,0.5793623924255371
9,0.7633549571037292,0.5154375433921814,0.7225548624992371,0.5519450306892395
10,0.7928107976913452,0.48708242177963257,0.8143712282180786,0.5035878419876099
