Best Val Accuracy: 0.8343,Epoch: 71

epoch,accuracy,loss,val_accuracy,val_loss,learning_rate
1,0.5841237902641296,0.6831532120704651,0.6187624931335449,0.6687300205230713,0.0010000000474974513
2,0.619071364402771,0.6707732677459717,0.6187624931335449,0.6613924503326416,0.0010000000474974513
3,0.6345481872558594,0.635845959186554,0.6447106003761292,0.6014004349708557,0.0010000000474974513
4,0.7054418325424194,0.5527099967002869,0.6946107745170593,0.5461147427558899,0.0010000000474974513
5,0.7513729333877563,0.4866412878036499,0.7405189871788025,0.5114760994911194,0.0010000000474974513
6,0.7593609690666199,0.47904253005981445,0.7504990100860596,0.500167727470398,0.0010000000474974513
7,0.779830276966095,0.45307838916778564,0.7604790329933167,0.4903516173362732,0.0010000000474974513
8,0.7848227620124817,0.44157710671424866,0.772455096244812,0.4810236096382141,0.0010000000474974513
9,0.800798773765564,0.42490488290786743,0.7544910311698914,0.5011029839515686,0.0010000000474974513
10,0.8002995252609253,0.42572006583213806,0.7884231805801392,0.47514599561691284,0.0010000000474974513
11,0.8082875609397888,0.4181344211101532,0.7844311594963074,0.464242160320282,0.0010000000474974513
12,0.8127808570861816,0.4106413424015045,0.7924151420593262,0.45926180481910706,0.0010000000474974513
13,0.813779354095459,0.40764516592025757,0.7844311594963074,0.45816320180892944,0.0010000000474974513
14,0.8252621293067932,0.400262713432312,0.7864271402359009,0.4500797688961029,0.0010000000474974513
15,0.8217673301696777,0.395374059677124,0.7944111824035645,0.44623446464538574,0.0010000000474974513
16,0.8232650756835938,0.39181622862815857,0.796407163143158,0.444181352853775,0.0010000000474974513
17,0.8242636322975159,0.39123132824897766,0.8043912053108215,0.4617226719856262,0.0010000000474974513
18,0.8262606263160706,0.3887579143047333,0.7944111824035645,0.4383314251899719,0.0010000000474974513
19,0.833250105381012,0.38388797640800476,0.802395224571228,0.4347425401210785,0.0010000000474974513
20,0.833250105381012,0.3786059319972992,0.7864271402359009,0.47340458631515503,0.0010000000474974513
21,0.8312531113624573,0.3811745047569275,0.7984032034873962,0.4379875361919403,0.0010000000474974513
22,0.8387418985366821,0.37143778800964355,0.7884231805801392,0.46243569254875183,0.0010000000474974513
23,0.8437343835830688,0.361050009727478,0.8083832263946533,0.42704251408576965,0.0005000000237487257
24,0.847728431224823,0.36663782596588135,0.8063872456550598,0.4277914762496948,0.0005000000237487257
25,0.8532201647758484,0.3580884337425232,0.8083832263946533,0.42429545521736145,0.0005000000237487257
26,0.8467299342155457,0.3597095012664795,0.8123752474784851,0.425021231174469,0.0005000000237487257
27,0.8452321290969849,0.3537743091583252,0.8063872456550598,0.42539775371551514,0.0005000000237487257
28,0.8487269282341003,0.3577778935432434,0.802395224571228,0.42291343212127686,0.0005000000237487257
