Best Val Accuracy: 0.9122,Epoch: 7

epoch,accuracy,loss,val_accuracy,val_loss
1,0.7723414897918701,0.4667515754699707,0.8922155499458313,0.3101819157600403
2,0.8901647329330444,0.2883526086807251,0.8542914390563965,0.3541524410247803
3,0.9091362953186035,0.24523748457431793,0.8962075710296631,0.2525866627693176
4,0.9490764141082764,0.15305019915103912,0.9061876535415649,0.2514607012271881
5,0.9680479168891907,0.10319029539823532,0.8902195692062378,0.3281581699848175
6,0.9780329465866089,0.08080720901489258,0.9021956324577332,0.2689439356327057
7,0.9865202307701111,0.048112787306308746,0.9121756553649902,0.29922232031822205
8,0.995506763458252,0.03377024084329605,0.9061876535415649,0.32332319021224976
9,0.997004508972168,0.022081254050135612,0.9121756553649902,0.3136707544326782
10,0.9975037574768066,0.015977557748556137,0.910179615020752,0.3569096624851227
