Best Val Accuracy: 0.8323,Epoch: 10

epoch,accuracy,loss,val_accuracy,val_loss
1,0.5726410150527954,0.8571908473968506,0.6247504949569702,0.5997170805931091
2,0.7029455900192261,0.5551024079322815,0.742514967918396,0.4993838667869568
3,0.7463804483413696,0.5030995011329651,0.7325349450111389,0.5025895237922668
4,0.7748377323150635,0.47160986065864563,0.796407163143158,0.43395325541496277
5,0.7913130521774292,0.4458308219909668,0.8143712282180786,0.4182825982570648
6,0.7998002767562866,0.4390050172805786,0.8223552703857422,0.4020766019821167
7,0.8187718391418457,0.4160623848438263,0.8163672685623169,0.430676132440567
8,0.8222665786743164,0.4055361747741699,0.826347291469574,0.3890935778617859
9,0.819770336151123,0.4037300944328308,0.8223552703857422,0.4165816009044647
10,0.8327508568763733,0.38524407148361206,0.832335352897644,0.38889893889427185
