Best Val Accuracy: 0.8743,Epoch: 43

epoch,accuracy,loss,val_accuracy,val_loss,learning_rate
1,0.5946080684661865,0.6822324991226196,0.6147704720497131,0.6680731177330017,0.0010000000474974513
2,0.6155766248703003,0.667624294757843,0.6147704720497131,0.657507598400116,0.0010000000474974513
3,0.632051944732666,0.6419771313667297,0.6946107745170593,0.6197672486305237,0.0010000000474974513
4,0.6814777851104736,0.5675014853477478,0.6946107745170593,0.5526904463768005,0.0010000000474974513
5,0.7174238562583923,0.5160753726959229,0.7245509028434753,0.516127347946167,0.0010000000474974513
6,0.7343984246253967,0.4992876648902893,0.772455096244812,0.48343685269355774,0.0010000000474974513
7,0.7493759393692017,0.47428542375564575,0.7804391384124756,0.4794469177722931,0.0010000000474974513
8,0.7633549571037292,0.4573458433151245,0.7844311594963074,0.44844797253608704,0.0010000000474974513
9,0.7818272709846497,0.4393433630466461,0.802395224571228,0.4333384335041046,0.0010000000474974513
10,0.7833250164985657,0.4300118684768677,0.8143712282180786,0.4242933690547943,0.0010000000474974513
11,0.7913130521774292,0.4227491021156311,0.8163672685623169,0.4289725124835968,0.0010000000474974513
12,0.8087868094444275,0.411202609539032,0.8283433318138123,0.4077557921409607,0.0010000000474974513
13,0.8147778511047363,0.4081425964832306,0.8343313336372375,0.40468230843544006,0.0010000000474974513
14,0.818272590637207,0.396586149930954,0.8343313336372375,0.3925281763076782,0.0010000000474974513
15,0.8247628808021545,0.38775092363357544,0.8423153758049011,0.3940633237361908,0.0010000000474974513
16,0.8267598748207092,0.3846164345741272,0.8443113565444946,0.37897416949272156,0.0010000000474974513
17,0.8337493538856506,0.3760630786418915,0.8483033776283264,0.37283167243003845,0.0010000000474974513
18,0.833250105381012,0.3749503195285797,0.8542914390563965,0.3722412586212158,0.0010000000474974513
19,0.8442336320877075,0.36271101236343384,0.8542914390563965,0.3652257025241852,0.0010000000474974513
20,0.8337493538856506,0.36168327927589417,0.8343313336372375,0.3916153609752655,0.0010000000474974513
21,0.8362456560134888,0.36762842535972595,0.826347291469574,0.40072357654571533,0.0010000000474974513
22,0.8402396440505981,0.3589266836643219,0.8283433318138123,0.3954274356365204,0.0010000000474974513
23,0.8512231707572937,0.34637096524238586,0.85628741979599,0.3530331552028656,0.0005000000237487257
24,0.8562156558036804,0.3397896885871887,0.85628741979599,0.35214483737945557,0.0005000000237487257
25,0.850723922252655,0.33684465289115906,0.8582834601402283,0.34938693046569824,0.0005000000237487257
26,0.8517224192619324,0.33929744362831116,0.8642714619636536,0.35292142629623413,0.0005000000237487257
27,0.8542186617851257,0.33239471912384033,0.8483033776283264,0.3487054109573364,0.0005000000237487257
28,0.8572141528129578,0.3286323845386505,0.8622754216194153,0.3477402329444885,0.0005000000237487257
29,0.8607089519500732,0.33061909675598145,0.8622754216194153,0.34607014060020447,0.0005000000237487257
30,0.8577134013175964,0.32757318019866943,0.8443113565444946,0.3530120253562927,0.0005000000237487257
31,0.86570143699646,0.32324913144111633,0.8443113565444946,0.3528587818145752,0.0005000000237487257
32,0.8632051944732666,0.32509684562683105,0.8343313336372375,0.37662115693092346,0.0005000000237487257
33,0.8696954846382141,0.3209604024887085,0.8662674427032471,0.3425888419151306,0.0002500000118743628
34,0.8617074489593506,0.31766220927238464,0.8463073968887329,0.3446546792984009,0.0002500000118743628
35,0.868696928024292,0.31638991832733154,0.8662674427032471,0.3409358561038971,0.0002500000118743628
36,0.8681976795196533,0.31675776839256287,0.8483033776283264,0.3429979979991913,0.0002500000118743628
37,0.8637044429779053,0.31706011295318604,0.8463073968887329,0.346989244222641,0.0002500000118743628
38,0.8647029399871826,0.3143776059150696,0.8702594637870789,0.34188342094421387,0.0002500000118743628
39,0.8701947331428528,0.3111840486526489,0.85628741979599,0.3408888280391693,0.0001250000059371814
40,0.8696954846382141,0.31043389439582825,0.8483033776283264,0.34104469418525696,0.0001250000059371814
41,0.8681976795196533,0.3104041814804077,0.8702594637870789,0.33941420912742615,0.0001250000059371814
42,0.8701947331428528,0.309379518032074,0.8542914390563965,0.3424157202243805,0.0001250000059371814
43,0.8706939816474915,0.3084636330604553,0.8742514848709106,0.339092493057251,0.0001250000059371814
44,0.8701947331428528,0.31088218092918396,0.8622754216194153,0.33911776542663574,0.0001250000059371814
45,0.8726909756660461,0.3083460032939911,0.8702594637870789,0.33801281452178955,0.0001250000059371814
46,0.8741887211799622,0.3083901107311249,0.8502994179725647,0.34063610434532166,0.0001250000059371814
47,0.8716924786567688,0.30798789858818054,0.8502994179725647,0.34029483795166016,0.0001250000059371814
48,0.8756864666938782,0.306769460439682,0.8722555041313171,0.33717215061187744,0.0001250000059371814
49,0.8746879696846008,0.30686843395233154,0.8702594637870789,0.33760401606559753,0.0001250000059371814
50,0.8736894726753235,0.3062988817691803,0.8582834601402283,0.3385014832019806,0.0001250000059371814
51,0.8652021884918213,0.30629464983940125,0.8582834601402283,0.3379150629043579,0.0001250000059371814
52,0.8751872181892395,0.3046419024467468,0.8682634830474854,0.3369218111038208,6.25000029685907e-05
53,0.8726909756660461,0.30404132604599,0.8722555041313171,0.33642342686653137,6.25000029685907e-05
54,0.8751872181892395,0.30390793085098267,0.8702594637870789,0.3365195393562317,6.25000029685907e-05
55,0.8756864666938782,0.3033137917518616,0.8702594637870789,0.33612146973609924,6.25000029685907e-05
56,0.8726909756660461,0.3040536046028137,0.8542914390563965,0.3379802107810974,6.25000029685907e-05
57,0.8766849637031555,0.3031562268733978,0.8682634830474854,0.3365584909915924,6.25000029685907e-05
58,0.8766849637031555,0.3028947114944458,0.8702594637870789,0.3359418213367462,6.25000029685907e-05
59,0.8756864666938782,0.3031999468803406,0.8702594637870789,0.33597850799560547,6.25000029685907e-05
60,0.8761857151985168,0.30220720171928406,0.8682634830474854,0.33575639128685,6.25000029685907e-05
61,0.8736894726753235,0.3029669523239136,0.8722555041313171,0.33541369438171387,6.25000029685907e-05
62,0.8746879696846008,0.30322104692459106,0.8682634830474854,0.33610546588897705,6.25000029685907e-05
63,0.8766849637031555,0.3024621903896332,0.8662674427032471,0.33652421832084656,6.25000029685907e-05
64,0.8756864666938782,0.3017351031303406,0.8702594637870789,0.3349992632865906,6.25000029685907e-05
65,0.8776834607124329,0.301201730966568,0.8702594637870789,0.3350446820259094,6.25000029685907e-05
66,0.8766849637031555,0.3008555769920349,0.8702594637870789,0.33605220913887024,6.25000029685907e-05
67,0.8756864666938782,0.3013332188129425,0.8742514848709106,0.33482545614242554,6.25000029685907e-05
68,0.8761857151985168,0.3013540804386139,0.8742514848709106,0.33462420105934143,6.25000029685907e-05
69,0.8751872181892395,0.30111533403396606,0.8742514848709106,0.3345058560371399,6.25000029685907e-05
70,0.8766849637031555,0.3004225492477417,0.8682634830474854,0.3347444236278534,6.25000029685907e-05
71,0.8781827092170715,0.2997434437274933,0.8662674427032471,0.334885835647583,6.25000029685907e-05
72,0.8766849637031555,0.2996458113193512,0.8702594637870789,0.3346876800060272,6.25000029685907e-05
73,0.8781827092170715,0.29915598034858704,0.8682634830474854,0.33442458510398865,3.125000148429535e-05
74,0.8781827092170715,0.2989439368247986,0.8682634830474854,0.33427196741104126,3.125000148429535e-05
