Best Val Accuracy: 0.9280,Epoch: 94

epoch,accuracy,loss,val_accuracy,val_loss
1,0.6165000200271606,0.6515225172042847,0.6679999828338623,0.6217708587646484
2,0.6875,0.5885622501373291,0.6399999856948853,0.6238128542900085
3,0.7229999899864197,0.5596257448196411,0.6800000071525574,0.5997289419174194
4,0.7325000166893005,0.5455730557441711,0.6819999814033508,0.6033521890640259
5,0.7419999837875366,0.5220136642456055,0.6520000100135803,0.6029520034790039
6,0.7354999780654907,0.5405436754226685,0.7279999852180481,0.5546301007270813
7,0.7760000228881836,0.48591652512550354,0.7680000066757202,0.5160560011863708
8,0.7710000276565552,0.48085588216781616,0.7440000176429749,0.5479066371917725
9,0.8009999990463257,0.4452439546585083,0.7799999713897705,0.5276110768318176
10,0.8130000233650208,0.4262404441833496,0.7680000066757202,0.5375060439109802
11,0.8115000128746033,0.4340837001800537,0.8220000267028809,0.4788035750389099
12,0.8199999928474426,0.4182237684726715,0.7760000228881836,0.5009394884109497
13,0.8305000066757202,0.40282419323921204,0.8119999766349792,0.4654832184314728
14,0.8410000205039978,0.3818701207637787,0.8339999914169312,0.4469395875930786
15,0.8445000052452087,0.3944935202598572,0.8140000104904175,0.49881237745285034
16,0.8485000133514404,0.3757767081260681,0.8259999752044678,0.49598851799964905
17,0.8345000147819519,0.388807088136673,0.7940000295639038,0.5241364240646362
18,0.8305000066757202,0.40390899777412415,0.8320000171661377,0.4715951085090637
19,0.8615000247955322,0.3697582483291626,0.8339999914169312,0.4641875624656677
20,0.8725000023841858,0.33039921522140503,0.7419999837875366,0.7290661334991455
21,0.862500011920929,0.341708779335022,0.8479999899864197,0.3988766372203827
22,0.8945000171661377,0.29668551683425903,0.8080000281333923,0.4444403052330017
23,0.8934999704360962,0.29541724920272827,0.8679999709129333,0.4137667715549469
24,0.8930000066757202,0.29670247435569763,0.8799999952316284,0.3836117088794708
25,0.9120000004768372,0.26721471548080444,0.8899999856948853,0.3575436472892761
26,0.906499981880188,0.2687687575817108,0.8939999938011169,0.4022558331489563
27,0.902999997138977,0.2773301899433136,0.843999981880188,0.38147419691085815
28,0.909500002861023,0.2619945704936981,0.8799999952316284,0.35749921202659607
29,0.9049999713897705,0.2573147118091583,0.871999979019165,0.40232348442077637
30,0.9054999947547913,0.26416489481925964,0.8619999885559082,0.3623685836791992
31,0.9085000157356262,0.25587788224220276,0.8880000114440918,0.3880201280117035
32,0.8989999890327454,0.26098203659057617,0.8939999938011169,0.38038477301597595
33,0.9190000295639038,0.24089032411575317,0.8740000128746033,0.34520673751831055
34,0.9190000295639038,0.2389659732580185,0.8740000128746033,0.34603583812713623
35,0.9304999709129333,0.22313104569911957,0.9039999842643738,0.36862921714782715
36,0.9175000190734863,0.2349926233291626,0.8960000276565552,0.3280211091041565
37,0.9175000190734863,0.239784836769104,0.8939999938011169,0.3025485873222351
38,0.9294999837875366,0.21124622225761414,0.8640000224113464,0.3682655096054077
39,0.9269999861717224,0.21811799705028534,0.9179999828338623,0.3026180565357208
40,0.9334999918937683,0.20229046046733856,0.9039999842643738,0.3032991588115692
41,0.9315000176429749,0.20695951581001282,0.9100000262260437,0.3569931387901306
42,0.9325000047683716,0.20002731680870056,0.9100000262260437,0.3276786506175995
43,0.9340000152587891,0.20271393656730652,0.9100000262260437,0.3780580759048462
44,0.9319999814033508,0.21298865973949432,0.9039999842643738,0.319896399974823
45,0.9350000023841858,0.19327498972415924,0.9039999842643738,0.2991771996021271
46,0.9330000281333923,0.19934532046318054,0.9020000100135803,0.30406683683395386
47,0.9369999766349792,0.19140321016311646,0.9120000004768372,0.3256610631942749
48,0.9399999976158142,0.18880394101142883,0.9100000262260437,0.2921542823314667
49,0.9394999742507935,0.18227413296699524,0.9100000262260437,0.32955312728881836
50,0.9424999952316284,0.17663337290287018,0.9079999923706055,0.29865482449531555
51,0.9340000152587891,0.18649786710739136,0.9120000004768372,0.2762911319732666
52,0.9470000267028809,0.17101985216140747,0.906000018119812,0.3181568682193756
53,0.9380000233650208,0.1682468205690384,0.9160000085830688,0.28895533084869385
54,0.9390000104904175,0.17399123311042786,0.8999999761581421,0.32530856132507324
55,0.9334999918937683,0.19162233173847198,0.8980000019073486,0.3085233271121979
56,0.9359999895095825,0.19102682173252106,0.9020000100135803,0.4108159840106964
57,0.9474999904632568,0.17123787105083466,0.8960000276565552,0.32938024401664734
58,0.9520000219345093,0.15441635251045227,0.921999990940094,0.2573713958263397
59,0.9490000009536743,0.15146853029727936,0.8999999761581421,0.2895037829875946
60,0.9415000081062317,0.1641325056552887,0.906000018119812,0.34587714076042175
61,0.9484999775886536,0.16055388748645782,0.8999999761581421,0.27910855412483215
62,0.9545000195503235,0.13859131932258606,0.9100000262260437,0.3217277526855469
63,0.9520000219345093,0.14801308512687683,0.9020000100135803,0.2925948202610016
64,0.9355000257492065,0.17793849110603333,0.9120000004768372,0.2866988182067871
65,0.9490000009536743,0.14713400602340698,0.9100000262260437,0.3124995231628418
66,0.9465000033378601,0.15205959975719452,0.9120000004768372,0.2899242043495178
67,0.9549999833106995,0.14133842289447784,0.9120000004768372,0.30253416299819946
68,0.953000009059906,0.14695985615253448,0.9240000247955322,0.2750583589076996
69,0.9595000147819519,0.13835202157497406,0.9100000262260437,0.2726201117038727
70,0.9520000219345093,0.15244457125663757,0.9160000085830688,0.2509966492652893
71,0.9549999833106995,0.12883105874061584,0.906000018119812,0.3473004400730133
72,0.9509999752044678,0.1414019912481308,0.9100000262260437,0.2782088816165924
73,0.9539999961853027,0.13401028513908386,0.9120000004768372,0.2960033714771271
74,0.9564999938011169,0.12915536761283875,0.9120000004768372,0.3026529550552368
75,0.9629999995231628,0.12931257486343384,0.8920000195503235,0.3073827028274536
76,0.9555000066757202,0.12750399112701416,0.921999990940094,0.2565174698829651
77,0.953499972820282,0.133100226521492,0.8939999938011169,0.30353862047195435
78,0.9645000100135803,0.11584784835577011,0.9139999747276306,0.28221362829208374
79,0.9580000042915344,0.1285860538482666,0.9120000004768372,0.25542595982551575
80,0.9574999809265137,0.12171422690153122,0.9200000166893005,0.25989624857902527
81,0.9549999833106995,0.13464966416358948,0.9200000166893005,0.2511630356311798
82,0.9610000252723694,0.11210203915834427,0.9179999828338623,0.318413645029068
83,0.9599999785423279,0.1134161427617073,0.9160000085830688,0.35604649782180786
84,0.9574999809265137,0.1179337427020073,0.9200000166893005,0.2653689980506897
85,0.9620000123977661,0.11129332333803177,0.9120000004768372,0.25905653834342957
86,0.9595000147819519,0.1213889867067337,0.9179999828338623,0.263874888420105
87,0.9614999890327454,0.11226209253072739,0.9160000085830688,0.3521294891834259
88,0.9574999809265137,0.13531063497066498,0.9160000085830688,0.2544550597667694
89,0.9614999890327454,0.10941792279481888,0.9179999828338623,0.2913445830345154
90,0.9629999995231628,0.10568619519472122,0.921999990940094,0.2722955048084259
91,0.9470000267028809,0.14095884561538696,0.921999990940094,0.2641697824001312
92,0.9620000123977661,0.10837318003177643,0.9100000262260437,0.31720709800720215
93,0.9649999737739563,0.10056279599666595,0.9120000004768372,0.2842288613319397
94,0.9710000157356262,0.09446638822555542,0.9279999732971191,0.2887042164802551
95,0.9664999842643738,0.09434981644153595,0.9100000262260437,0.3071465492248535
96,0.9555000066757202,0.1131741926074028,0.9179999828338623,0.28820565342903137
97,0.9670000076293945,0.1003216952085495,0.9020000100135803,0.2821090519428253
98,0.9559999704360962,0.12356147915124893,0.9160000085830688,0.2923980951309204
99,0.9674999713897705,0.0944504663348198,0.921999990940094,0.2583778202533722
100,0.972000002861023,0.08878249675035477,0.9240000247955322,0.24529577791690826
