Best Val Accuracy: 0.9060,Epoch: 41

epoch,accuracy,loss,val_accuracy,val_loss
1,0.6754999756813049,0.6067847609519958,0.6800000071525574,0.5962851047515869
2,0.6945000290870667,0.5850089192390442,0.7020000219345093,0.5978910326957703
3,0.7039999961853027,0.5710819363594055,0.6980000138282776,0.5979295969009399
4,0.7260000109672546,0.5466036796569824,0.6859999895095825,0.5874436497688293
5,0.7494999766349792,0.522041916847229,0.6639999747276306,0.5978549122810364
6,0.7559999823570251,0.5242564082145691,0.7360000014305115,0.5548015236854553
7,0.7519999742507935,0.5096676349639893,0.765999972820282,0.5325081944465637
8,0.7954999804496765,0.4648756682872772,0.7739999890327454,0.5071619749069214
9,0.7929999828338623,0.46064430475234985,0.734000027179718,0.6229034662246704
10,0.8115000128746033,0.4392792284488678,0.7400000095367432,0.5258647799491882
11,0.7985000014305115,0.4444979131221771,0.7839999794960022,0.5111275315284729
12,0.8205000162124634,0.4208705425262451,0.8019999861717224,0.4851529598236084
13,0.8314999938011169,0.4137480854988098,0.7919999957084656,0.5096559524536133
14,0.8364999890327454,0.39998888969421387,0.7239999771118164,0.6542282700538635
15,0.7919999957084656,0.4528833031654358,0.8320000171661377,0.4565432369709015
16,0.8399999737739563,0.38617315888404846,0.8379999995231628,0.475181519985199
17,0.8634999990463257,0.36531907320022583,0.722000002861023,0.6681472659111023
18,0.843999981880188,0.3839723765850067,0.8180000185966492,0.45360568165779114
19,0.862500011920929,0.359425812959671,0.843999981880188,0.4389975666999817
20,0.8759999871253967,0.34365496039390564,0.8339999914169312,0.47000592947006226
21,0.8865000009536743,0.3296371400356293,0.800000011920929,0.4609345495700836
22,0.8604999780654907,0.3456663489341736,0.8579999804496765,0.40935856103897095
23,0.8820000290870667,0.3184277415275574,0.7419999837875366,0.5334540009498596
24,0.8544999957084656,0.37275299429893494,0.8659999966621399,0.42405372858047485
25,0.8895000219345093,0.30546465516090393,0.8659999966621399,0.39198797941207886
26,0.8914999961853027,0.3023318350315094,0.8740000128746033,0.3839609920978546
27,0.8945000171661377,0.29761308431625366,0.8560000061988831,0.42064836621284485
28,0.8980000019073486,0.28981688618659973,0.8740000128746033,0.38101357221603394
29,0.8939999938011169,0.2951216697692871,0.8840000033378601,0.3719174861907959
30,0.9144999980926514,0.2578699290752411,0.8080000281333923,0.44885724782943726
31,0.8995000123977661,0.2739790081977844,0.8840000033378601,0.34941110014915466
32,0.9190000295639038,0.24720163643360138,0.8820000290870667,0.4331010580062866
33,0.921999990940094,0.2442564070224762,0.8920000195503235,0.3356790244579315
34,0.9175000190734863,0.2544441819190979,0.8899999856948853,0.33490851521492004
35,0.9129999876022339,0.25175783038139343,0.8939999938011169,0.335843563079834
36,0.921500027179718,0.23147056996822357,0.8519999980926514,0.5334233641624451
37,0.9150000214576721,0.2430824637413025,0.8880000114440918,0.3515351414680481
38,0.9240000247955322,0.22377672791481018,0.8939999938011169,0.3922349810600281
39,0.9265000224113464,0.2165069729089737,0.9039999842643738,0.33136847615242004
40,0.9200000166893005,0.22939716279506683,0.8820000290870667,0.4057444930076599
41,0.9309999942779541,0.22341729700565338,0.906000018119812,0.34361010789871216
42,0.9384999871253967,0.20002639293670654,0.8980000019073486,0.39170318841934204
43,0.9279999732971191,0.2167598307132721,0.8920000195503235,0.35723456740379333
44,0.9309999942779541,0.20104804635047913,0.8859999775886536,0.3594273328781128
45,0.9334999918937683,0.20269207656383514,0.906000018119812,0.34252291917800903
46,0.9409999847412109,0.18695296347141266,0.871999979019165,0.3420141041278839
47,0.9240000247955322,0.20781326293945312,0.8880000114440918,0.3063197731971741
48,0.9330000281333923,0.2025664746761322,0.8840000033378601,0.3254585564136505
49,0.9399999976158142,0.18622136116027832,0.8939999938011169,0.2985309660434723
50,0.9369999766349792,0.176518052816391,0.8840000033378601,0.3194827735424042
