Best Val Accuracy: 0.7006,Epoch: 10

epoch,accuracy,loss,val_accuracy,val_loss
1,0.6090863943099976,0.6620250940322876,0.6147704720497131,0.6463117599487305
2,0.6155766248703003,0.6383774876594543,0.6147704720497131,0.6301243901252747
3,0.6150773763656616,0.6337524056434631,0.6147704720497131,0.643124520778656
4,0.6240639090538025,0.627545177936554,0.6247504949569702,0.6222923994064331
5,0.633549690246582,0.6161456108093262,0.658682644367218,0.6160877346992493
6,0.6225661635398865,0.6290708184242249,0.6467065811157227,0.6189659833908081
7,0.6420369148254395,0.6268255114555359,0.682634711265564,0.6283504962921143
8,0.6650025248527527,0.6103748679161072,0.6447106003761292,0.6106334328651428
9,0.6814777851104736,0.6034402847290039,0.6566866040229797,0.6028310656547546
10,0.7019470930099487,0.590322732925415,0.7005987763404846,0.5817313194274902
