Best Val Accuracy: 0.8563,Epoch: 9

epoch,accuracy,loss,val_accuracy,val_loss
1,0.5466799736022949,0.7677267789840698,0.6666666865348816,0.6099267601966858
2,0.6650025248527527,0.5934448838233948,0.7485029697418213,0.5191386342048645
3,0.7403894066810608,0.5207474231719971,0.7884231805801392,0.46531912684440613
4,0.7743384838104248,0.473156601190567,0.8083832263946533,0.43426087498664856
5,0.7868197560310364,0.44647401571273804,0.8083832263946533,0.41915830969810486
6,0.8112830519676208,0.4206286072731018,0.8363273739814758,0.41494354605674744
7,0.8177733421325684,0.4026505649089813,0.7884231805801392,0.43509089946746826
8,0.816774845123291,0.41027557849884033,0.8542914390563965,0.3800482451915741
9,0.8342486023902893,0.3921242356300354,0.85628741979599,0.3827742338180542
10,0.8367449045181274,0.3770562708377838,0.8403193354606628,0.41793978214263916
