Best Val Accuracy: 0.9162,Epoch: 10

epoch,accuracy,loss,val_accuracy,val_loss
1,0.7214178442955017,0.5505546927452087,0.7225548624992371,0.507672131061554
2,0.8497254252433777,0.36985114216804504,0.8722555041313171,0.32153481245040894
3,0.8781827092170715,0.3121492862701416,0.8343313336372375,0.4015674889087677
4,0.898152768611908,0.27715760469436646,0.8962075710296631,0.28109627962112427
5,0.9186220765113831,0.22386354207992554,0.8702594637870789,0.3126043677330017
6,0.9296056032180786,0.19386889040470123,0.9061876535415649,0.2555626332759857
7,0.9420868754386902,0.17381200194358826,0.9081836342811584,0.26016610860824585
8,0.9500749111175537,0.14770515263080597,0.910179615020752,0.2510330379009247
9,0.9565651416778564,0.12918736040592194,0.9061876535415649,0.2517228126525879
10,0.9680479168891907,0.09822914004325867,0.916167676448822,0.25840744376182556
