Best Val Accuracy: 0.8423,Epoch: 8

epoch,accuracy,loss,val_accuracy,val_loss
1,0.647029459476471,0.6159536242485046,0.6626746654510498,0.5476120710372925
2,0.7443834543228149,0.5130369067192078,0.8083832263946533,0.4571976661682129
3,0.7803295254707336,0.4737952947616577,0.8083832263946533,0.42469730973243713
4,0.7963055372238159,0.4447855055332184,0.8103792667388916,0.4098178446292877
5,0.8157763481140137,0.4184758961200714,0.8283433318138123,0.38960903882980347
6,0.8247628808021545,0.4055000841617584,0.832335352897644,0.389314740896225
7,0.8327508568763733,0.39238324761390686,0.8383233547210693,0.37912940979003906
8,0.8297553658485413,0.38184669613838196,0.8423153758049011,0.38325926661491394
9,0.8417373895645142,0.37343356013298035,0.8403193354606628,0.3720373809337616
10,0.852221667766571,0.36034095287323,0.8283433318138123,0.3752942681312561
