Best Val Accuracy: 0.8563,Epoch: 10

epoch,accuracy,loss,val_accuracy,val_loss
1,0.6100848913192749,0.6637541055679321,0.6147704720497131,0.6509896516799927
2,0.6610084772109985,0.603031575679779,0.6686626672744751,0.5412046909332275
3,0.7543684244155884,0.5003160834312439,0.8183632493019104,0.4306526780128479
4,0.8062905669212341,0.44056811928749084,0.8063872456550598,0.41496363282203674
5,0.8132801055908203,0.42263665795326233,0.8363273739814758,0.37472888827323914
6,0.8387418985366821,0.3903176784515381,0.8343313336372375,0.36997783184051514
7,0.8552171587944031,0.35539257526397705,0.8103792667388916,0.41632580757141113
8,0.8607089519500732,0.3524966537952423,0.8283433318138123,0.37998679280281067
9,0.86570143699646,0.3318288028240204,0.8502994179725647,0.35634273290634155
10,0.8627059459686279,0.3394359052181244,0.85628741979599,0.3425031304359436
