Best Val Accuracy: 0.8960,Epoch: 48

epoch,accuracy,loss,val_accuracy,val_loss
1,0.5899999737739563,0.6616917252540588,0.5659999847412109,0.670181155204773
2,0.6299999952316284,0.636019766330719,0.6079999804496765,0.6487142443656921
3,0.6554999947547913,0.618900716304779,0.6480000019073486,0.6365135312080383
4,0.6765000224113464,0.6034042239189148,0.6359999775886536,0.6359561681747437
5,0.6754999756813049,0.6074793934822083,0.6539999842643738,0.6270485520362854
6,0.6880000233650208,0.599435031414032,0.6700000166893005,0.6126445531845093
7,0.737500011920929,0.565104067325592,0.7200000286102295,0.5969552993774414
8,0.7289999723434448,0.5592706203460693,0.6579999923706055,0.6242749691009521
9,0.7475000023841858,0.5452480912208557,0.6880000233650208,0.6055436134338379
10,0.7509999871253967,0.536650538444519,0.6499999761581421,0.7259370684623718
11,0.7580000162124634,0.5269637107849121,0.6639999747276306,0.6180808544158936
12,0.7365000247955322,0.5484028458595276,0.7080000042915344,0.5706123113632202
13,0.7649999856948853,0.5068874359130859,0.7559999823570251,0.5562021136283875
14,0.7774999737739563,0.4962839186191559,0.6499999761581421,0.7339054942131042
15,0.7760000228881836,0.5094813704490662,0.765999972820282,0.5620100498199463
16,0.796999990940094,0.48495906591415405,0.7960000038146973,0.546280026435852
17,0.8075000047683716,0.47804149985313416,0.800000011920929,0.5553002953529358
18,0.824999988079071,0.4521808922290802,0.8059999942779541,0.5126456022262573
19,0.828499972820282,0.44058898091316223,0.8019999861717224,0.4968530833721161
20,0.815500020980835,0.4527907371520996,0.7540000081062317,0.5504917502403259
21,0.8215000033378601,0.4466915428638458,0.8299999833106995,0.4881308674812317
22,0.824999988079071,0.43797844648361206,0.8199999928474426,0.5095646381378174
23,0.8299999833106995,0.42007607221603394,0.8180000185966492,0.4640105962753296
24,0.8479999899864197,0.4020998775959015,0.8399999737739563,0.4707745611667633
25,0.8424999713897705,0.3987666070461273,0.8299999833106995,0.48595038056373596
26,0.8565000295639038,0.37988951802253723,0.8460000157356262,0.43630868196487427
27,0.847000002861023,0.38709670305252075,0.7860000133514404,0.4891943335533142
28,0.8454999923706055,0.39355388283729553,0.7820000052452087,0.4739508330821991
29,0.8659999966621399,0.3567596673965454,0.8579999804496765,0.43285125494003296
30,0.8659999966621399,0.35320597887039185,0.8619999885559082,0.4088440239429474
31,0.8715000152587891,0.3428800106048584,0.8619999885559082,0.40000230073928833
32,0.8805000185966492,0.3221486210823059,0.8619999885559082,0.3808598816394806
33,0.8820000290870667,0.3161945641040802,0.8700000047683716,0.3767783045768738
34,0.8769999742507935,0.3294091522693634,0.8619999885559082,0.3775886595249176
35,0.875,0.34087416529655457,0.8759999871253967,0.3904372453689575
36,0.887499988079071,0.31707656383514404,0.8500000238418579,0.37685659527778625
37,0.8934999704360962,0.29688990116119385,0.8659999966621399,0.35569053888320923
38,0.8960000276565552,0.2954530119895935,0.878000020980835,0.3813329041004181
39,0.8985000252723694,0.2874516248703003,0.8560000061988831,0.35726743936538696
40,0.8934999704360962,0.29399287700653076,0.8560000061988831,0.37572142481803894
41,0.9020000100135803,0.2932323217391968,0.8820000290870667,0.36577337980270386
42,0.9120000004768372,0.2634377181529999,0.8740000128746033,0.3391636610031128
43,0.9085000157356262,0.25906282663345337,0.878000020980835,0.3326234817504883
44,0.9120000004768372,0.2674444317817688,0.8899999856948853,0.3487202525138855
45,0.890999972820282,0.2984461486339569,0.8899999856948853,0.33024901151657104
46,0.9014999866485596,0.27056679129600525,0.878000020980835,0.38574501872062683
47,0.9179999828338623,0.24848149716854095,0.8880000114440918,0.330239862203598
48,0.9139999747276306,0.24490326642990112,0.8960000276565552,0.32148683071136475
49,0.9169999957084656,0.2431582510471344,0.8759999871253967,0.32912319898605347
50,0.9114999771118164,0.25199341773986816,0.8939999938011169,0.3448132276535034
