Best Val Accuracy: 0.8942,Epoch: 9

epoch,accuracy,loss,val_accuracy,val_loss
1,0.7214178442955017,0.5630350112915039,0.8163672685623169,0.44566214084625244
2,0.8092860579490662,0.437471479177475,0.8363273739814758,0.3725297152996063
3,0.8422366380691528,0.37798818945884705,0.8343313336372375,0.393059641122818
4,0.8612082004547119,0.3421482443809509,0.8502994179725647,0.3430136740207672
5,0.8781827092170715,0.31932613253593445,0.85628741979599,0.341842383146286
6,0.8851722478866577,0.28625398874282837,0.8702594637870789,0.30744844675064087
7,0.9071393013000488,0.2755833566188812,0.886227548122406,0.30768561363220215
8,0.9016475081443787,0.25603944063186646,0.8542914390563965,0.32228243350982666
9,0.9136295318603516,0.23667989671230316,0.8942115902900696,0.3008604049682617
10,0.9211183190345764,0.2150651216506958,0.8922155499458313,0.30063456296920776
