Best Val Accuracy: 0.8640,Epoch: 20

epoch,accuracy,loss,val_accuracy,val_loss
1,0.5705000162124634,0.6683954000473022,0.5899999737739563,0.6480752229690552
2,0.6700000166893005,0.6097877025604248,0.7120000123977661,0.609775185585022
3,0.7129999995231628,0.5815595984458923,0.7120000123977661,0.5969906449317932
4,0.7160000205039978,0.5679327845573425,0.7179999947547913,0.5888233184814453
5,0.7195000052452087,0.5581203699111938,0.7319999933242798,0.581778883934021
6,0.7599999904632568,0.5308170318603516,0.6800000071525574,0.5947942733764648
7,0.7684999704360962,0.5078573226928711,0.7680000066757202,0.5297589302062988
8,0.7975000143051147,0.47933486104011536,0.8140000104904175,0.5048614740371704
9,0.8075000047683716,0.4649137556552887,0.7680000066757202,0.5191351771354675
10,0.8144999742507935,0.4472119212150574,0.7480000257492065,0.5289977788925171
11,0.8259999752044678,0.43019089102745056,0.7639999985694885,0.5293726325035095
12,0.8345000147819519,0.42657655477523804,0.7879999876022339,0.5246428847312927
13,0.8379999995231628,0.4284802973270416,0.7360000014305115,0.5407586097717285
14,0.8485000133514404,0.401152104139328,0.8339999914169312,0.4968768060207367
15,0.8669999837875366,0.3939991295337677,0.7080000042915344,0.560757577419281
16,0.8414999842643738,0.41732239723205566,0.8539999723434448,0.4748719334602356
17,0.8654999732971191,0.38754627108573914,0.8199999928474426,0.4688952565193176
18,0.871999979019165,0.3779582679271698,0.777999997138977,0.5710062384605408
19,0.8554999828338623,0.3875390887260437,0.8619999885559082,0.4583221673965454
20,0.8665000200271606,0.37454843521118164,0.8640000224113464,0.4530312716960907
