Best Val Accuracy: 0.8922,Epoch: 10

epoch,accuracy,loss,val_accuracy,val_loss
1,0.6769845485687256,0.610981822013855,0.7485029697418213,0.49783796072006226
2,0.7823265194892883,0.48314401507377625,0.7944111824035645,0.45261189341545105
3,0.8117823004722595,0.4251498281955719,0.8103792667388916,0.4255110025405884
4,0.8532201647758484,0.36850953102111816,0.8483033776283264,0.37119442224502563
5,0.8716924786567688,0.3249775767326355,0.8702594637870789,0.346732497215271
6,0.8881677389144897,0.2887684106826782,0.8782435059547424,0.34366756677627563
7,0.9041438102722168,0.26180678606033325,0.8662674427032471,0.3435937166213989
8,0.9116325378417969,0.24401411414146423,0.8782435059547424,0.32970401644706726
9,0.9111332893371582,0.24105054140090942,0.8842315077781677,0.33571383357048035
10,0.9151273369789124,0.22302931547164917,0.8922155499458313,0.3261856138706207
