Best Val Accuracy: 0.8962,Epoch: 9

epoch,accuracy,loss,val_accuracy,val_loss
1,0.6889665722846985,0.5922232866287231,0.7564870119094849,0.5459012389183044
2,0.8147778511047363,0.4188913106918335,0.8343313336372375,0.3946426510810852
3,0.8612082004547119,0.3579575717449188,0.8662674427032471,0.3367736339569092
4,0.8811782598495483,0.3241267800331116,0.8642714619636536,0.35332655906677246
5,0.884672999382019,0.31041640043258667,0.8822355270385742,0.31661951541900635
6,0.9061408042907715,0.2794438302516937,0.8842315077781677,0.3143467903137207
7,0.9041438102722168,0.27117985486984253,0.8882235288619995,0.30381423234939575
8,0.9016475081443787,0.26644498109817505,0.886227548122406,0.3216366469860077
9,0.9071393013000488,0.2479582130908966,0.8962075710296631,0.30017101764678955
10,0.9166250824928284,0.24093493819236755,0.8702594637870789,0.3423161506652832
