Best Val Accuracy: 0.8244,Epoch: 6

epoch,accuracy,loss,val_accuracy,val_loss
1,0.6000998616218567,0.7833607196807861,0.7225548624992371,0.6047329902648926
2,0.7119321227073669,0.5430365800857544,0.6926147937774658,0.5369744896888733
3,0.7563654780387878,0.49226075410842896,0.802395224571228,0.4422682821750641
4,0.7838242650032043,0.4645467698574066,0.8003991842269897,0.42073771357536316
5,0.8062905669212341,0.44145235419273376,0.8063872456550598,0.41107994318008423
6,0.8117823004722595,0.4249817132949829,0.8243513107299805,0.4076527953147888
7,0.8157763481140137,0.41745781898498535,0.8203592896461487,0.3976442217826843
8,0.833250105381012,0.4067402482032776,0.7844311594963074,0.4575769603252411
9,0.8382426500320435,0.3875332772731781,0.8163672685623169,0.41753578186035156
10,0.8407388925552368,0.3808560073375702,0.8243513107299805,0.41400572657585144
