Best Val Accuracy: 0.8204,Epoch: 10

epoch,accuracy,loss,val_accuracy,val_loss
1,0.6115826368331909,0.6837114095687866,0.6147704720497131,0.6910774111747742
2,0.6155766248703003,0.6732124090194702,0.6147704720497131,0.6765738725662231
3,0.6155766248703003,0.6684715151786804,0.6147704720497131,0.6623761057853699
4,0.6095856428146362,0.6542550325393677,0.6447106003761292,0.6023950576782227
5,0.6829755306243896,0.5627167820930481,0.7445109486579895,0.4952705502510071
6,0.747378945350647,0.5035557150840759,0.7624750733375549,0.4657333195209503
7,0.7728407382965088,0.47642073035240173,0.8143712282180786,0.43594419956207275
8,0.787319004535675,0.457918643951416,0.7984032034873962,0.42559370398521423
9,0.7883175015449524,0.44271084666252136,0.8163672685623169,0.4402993619441986
10,0.7968047857284546,0.43939632177352905,0.8203592896461487,0.41720154881477356
