Best Val Accuracy: 0.8583,Epoch: 10

epoch,accuracy,loss,val_accuracy,val_loss
1,0.5936095714569092,0.6886543035507202,0.6147704720497131,0.6664685606956482
2,0.6155766248703003,0.6696431636810303,0.6147704720497131,0.6666232347488403
3,0.6155766248703003,0.65809565782547,0.6147704720497131,0.6467364430427551
4,0.6230654120445251,0.6034010648727417,0.6666666865348816,0.5613225102424622
5,0.7119321227073669,0.5311660170555115,0.7884231805801392,0.4534226655960083
6,0.7973040342330933,0.4429509937763214,0.7924151420593262,0.4392288327217102
7,0.8287568688392639,0.4029697775840759,0.8143712282180786,0.4073667526245117
8,0.8432351350784302,0.376618891954422,0.8423153758049011,0.37950772047042847
9,0.8537194132804871,0.35689109563827515,0.8463073968887329,0.36127403378486633
10,0.8547179102897644,0.34388142824172974,0.8582834601402283,0.36495262384414673
