Best Val Accuracy: 0.8540,Epoch: 20

epoch,accuracy,loss,val_accuracy,val_loss
1,0.5764999985694885,0.6659210920333862,0.6420000195503235,0.6372479200363159
2,0.671999990940094,0.6088721752166748,0.6460000276565552,0.6344609260559082
3,0.7024999856948853,0.5934758186340332,0.6439999938011169,0.6721004843711853
4,0.6884999871253967,0.5953426361083984,0.6620000004768372,0.6207877397537231
5,0.6974999904632568,0.5889818668365479,0.699999988079071,0.6181612610816956
6,0.7369999885559082,0.5630450248718262,0.6639999747276306,0.6180222630500793
7,0.7440000176429749,0.5537652969360352,0.671999990940094,0.6645982265472412
8,0.7429999709129333,0.5437807440757751,0.7200000286102295,0.586192786693573
9,0.7599999904632568,0.5150253176689148,0.7160000205039978,0.5752291083335876
10,0.7639999985694885,0.5198882222175598,0.7200000286102295,0.567237138748169
11,0.7699999809265137,0.5126561522483826,0.6779999732971191,0.5813060998916626
12,0.7954999804496765,0.491792768239975,0.7820000052452087,0.5263932943344116
13,0.8234999775886536,0.4526974558830261,0.7699999809265137,0.5351706743240356
14,0.8364999890327454,0.4434346854686737,0.7559999823570251,0.5090635418891907
15,0.8264999985694885,0.43163785338401794,0.7919999957084656,0.5019460916519165
16,0.843500018119812,0.4144725501537323,0.8180000185966492,0.4923303723335266
17,0.8399999737739563,0.4130975306034088,0.777999997138977,0.5443603992462158
18,0.8529999852180481,0.3868553936481476,0.8259999752044678,0.43644124269485474
19,0.8615000247955322,0.36412176489830017,0.8360000252723694,0.4366767108440399
20,0.8845000267028809,0.33520519733428955,0.8539999723434448,0.48661792278289795
