Best Val Accuracy: 0.8503,Epoch: 9

epoch,accuracy,loss,val_accuracy,val_loss
1,0.6100848913192749,0.6621437072753906,0.6746506690979004,0.5933530330657959
2,0.7309036254882812,0.524111270904541,0.8183632493019104,0.4425787627696991
3,0.7968047857284546,0.4539366662502289,0.8163672685623169,0.4040103554725647
4,0.8207688331604004,0.41477885842323303,0.8143712282180786,0.39917150139808655
5,0.8442336320877075,0.37574106454849243,0.8383233547210693,0.3697222173213959
6,0.850723922252655,0.3595919907093048,0.8463073968887329,0.36489057540893555
7,0.8607089519500732,0.34122440218925476,0.8423153758049011,0.3524148166179657
8,0.8681976795196533,0.33175793290138245,0.8463073968887329,0.38163280487060547
9,0.8612082004547119,0.33513063192367554,0.8502994179725647,0.3638794720172882
10,0.8756864666938782,0.3097214102745056,0.8483033776283264,0.3603961169719696
